# run lumi evt seed tc cls df00 df01 df02 df03 df04 df05 df06 df07 df08 df09 df10 df11 df12 df13 df14 df15 df16 df17 df18 df19 df20 df21
1 32 3109 612 649 0 0.0269209 1.07625 0.00156225 0.00178954 0.00178856 0.0822399 1.9901 -2.49221 6.50845 -30 6 12 33.6092 0.00712551 1.08493 4 1 0 0 1 3 1
1 32 3109 302 656 0 0.656809 1.60845 0.00131792 0.000352843 0.000307579 -0.0186949 3.80874 5.9091 5.9091 -30 5 10 20.337 0.642394 1.56649 2 1 0 0 1 1 6
1 32 3109 315 656 1 0.0893764 1.64844 0.00145759 0.00125995 2.83214e-05 0.065579 4.07548 -1.32746 1.51725 5.55661 5 10 20.337 0.642394 1.56649 2 2 0 0 0 1 6
1 32 3109 337 656 1 -0.0837194 1.51756 0.0018058 0.00179624 0.00188405 0.10604 6.0368 -2.35164 0.904878 0.716188 5 10 20.337 0.642394 1.56649 2 3 0 0 1 2 6
1 32 3109 146 657 0 -0.0915126 1.14618 0.00199795 0.00228162 0.000428593 0.10606 1.38034 -3.31236 5.18426 -30 6 12 27.3539 -0.03341 1.2319 3 1 0 0 1 4 1
1 32 3109 13 658 0 0.161995 1.47867 0.00137404 0.000975817 0.00136242 0.0577651 0.190834 6.73812 6.73812 -30 6 12 28.0716 0.18104 1.4398 3 1 0 0 1 3 2
1 32 3109 760 658 0 0.172305 1.45344 0.00129603 0.000952345 0.00121198 0.055444 1.64133 3.6937 6.3904 -30 6 12 28.0716 0.18104 1.4398 3 1 0 0 1 3 2
1 32 3109 1423 659 1 -0.0712964 1.90597 0.00220629 0.001722 45.4807 0.0801637 12.8737 -1.1554 1.48102 4.08584 5 10 21.2259 0.00954818 1.9207 2 9 0 0 0 2 15
1 32 3109 542 662 0 -0.0223861 0.0512846 0.00027093 0.00154722 0.000684483 0.0899583 1.2164 6.15425 6.15425 -30 6 12 28.7599 -0.0343815 0.0745396 3 1 0 0 1 1 1
1 32 3109 148 668 0 -0.0425303 1.47166 0.0017568 0.00164713 0.00372925 0.0917485 0.138538 5.99534 5.99534 -30 5 10 20.6639 -0.00941501 1.43645 2 2 0 1 0 2 2
1 32 3109 216 669 0 0.387414 1.70101 0.0011976 0.000699852 0.000736626 -0.0343667 1.77832 6.48689 6.48689 -30 5 10 20.4819 0.395002 1.65972 2 2 0 1 1 3 5
1 32 3109 240 669 0 0.0679834 1.56166 0.00143424 0.00121968 10.3029 0.0640372 9.54313 -0.89078 5.86903 -30 5 10 20.4819 0.395002 1.65972 2 1 0 0 1 2 5
1 32 3109 371 678 0 0.471314 0.650229 0.000542511 0.000594736 0.000333236 -0.0280144 2.15291 -3.76563 5.72967 -30 6 12 28.9427 -0.0341177 0.734732 3 1 0 0 1 5 3
1 32 3109 376 678 0 0.965278 0.666049 0.000419963 0.000211618 0.000379337 0.00890147 2.11199 -2.57984 4.03099 -30 6 12 28.9427 -0.0341177 0.734732 3 1 0 0 1 5 3
1 32 3109 405 678 0 -0.00444262 0.750208 0.00112473 0.0016428 1.74803e-05 0.0865977 0.250619 5.65059 5.65059 -30 6 12 28.9427 -0.0341177 0.734732 3 1 0 0 1 3 3
1 32 3109 620 679 0 0.665333 0.182017 0.00035069 0.000403189 0.000390448 -0.0181342 5.18081 -0.263788 3.62524 -30 6 12 23.6654 0.263437 0.0906238 3 1 0 0 1 2 3
1 32 3109 637 679 0 0.542963 0.0246196 0.000302745 0.000587452 0.000227407 0.0237341 3.76919 -1.71928 5.91481 -30 6 12 23.6654 0.263437 0.0906238 3 1 0 0 1 4 3
1 32 3109 656 679 0 -0.0533083 0.0437296 0.000273968 0.00172518 0.000345438 0.0967043 1.26646 -0.989667 5.50196 -30 6 12 23.6654 0.263437 0.0906238 3 1 0 0 1 3 3
1 32 3109 78 680 0 0.796765 0.0613131 0.000341841 0.000427794 0.00038292 0.013407 0.88602 5.66666 5.66666 -30 5 10 25.3995 0.792744 0.0313591 3 1 0 0 1 1 1
1 32 3109 7 681 0 0.694797 1.10335 0.000725274 0.000429801 0.000420869 -0.0166461 2.82644 -0.672992 5.61069 -30 5 10 25.3718 -0.0121771 1.14058 3 1 0 0 1 2 1
1 32 3109 44 682 1 0.199621 1.74375 0.00162725 0.000996846 1.05533 -0.0416551 8.26475 -2.42332 0.980416 3.51336 5 10 20.0841 0.213554 1.75785 2 2 0 0 1 3 17
1 32 3109 210 683 0 -0.000880679 1.04373 0.00160069 0.00191413 1.40165e-05 0.0870008 3.6637 6.78539 6.78539 -30 5 10 20.045 -0.0207425 0.960679 2 1 0 0 1 2 1
1 32 3109 336 687 0 0.00885529 0.225694 0.000441407 0.00142726 0.000238254 -0.0842311 1.90852 -0.545134 6.65779 -30 6 12 27.6866 0.0815905 0.199108 3 1 0 0 1 2 1
1 32 3109 188 689 0 0.0405531 1.73763 0.00177019 0.00149961 0.00272676 0.0710547 2.59185 5.21803 5.21803 -30 5 10 20.4878 0.02524 1.7113 2 2 0 1 0 1 2
1 32 3109 92 694 0 0.0396049 1.15627 0.00159477 0.00174681 0.00170127 -0.0778976 3.02834 -3.56449 6.43082 -30 6 12 28.7766 0.157114 1.15597 3 1 0 0 1 4 1
1 32 3109 4183 703 1 -0.0896817 1.8011 0.00202279 0.00175648 117.368 0.112827 24.4 0.8828 1.56158 4.29456 5 10 25.1408 -0.00698832 1.8311 3 12 0 0 0 2 12
1 32 3109 515 705 0 0.0750438 1.19112 0.00156762 0.00166774 3.76666e-06 0.0697797 2.12429 -2.55426 5.15834 -30 6 12 32.2346 -0.0265669 1.25497 4 1 0 0 1 3 1
1 32 3109 346 706 0 -0.0847585 1.13565 0.00197844 0.00229535 0.00319751 -0.103771 1.19544 4.80904 4.80904 -30 5 10 25.5448 -0.0672291 1.08874 3 1 0 0 1 3 1
1 32 3109 515 707 0 0.0750438 1.19112 0.00156762 0.00166774 3.76666e-06 0.0697797 2.12429 5.15834 5.15834 -30 6 12 25.157 0.0469129 1.18708 3 1 0 0 1 3 1
1 32 3109 687 709 0 -0.0619674 0.822349 0.00136338 0.00189297 0.00157215 0.0951403 4.72368 5.46057 5.46057 5.75154 6 12 27.6366 -0.0816771 0.734303 3 1 0 0 1 1 1
1 32 3109 39 715 0 -0.0573101 1.76 0.00191246 0.00135394 2.54817 0.0712431 8.66309 6.34591 6.34591 -30 5 10 24.7751 -0.0138513 1.78047 3 11 0 10 0 2 11
1 32 3109 4257 717 0 1.92603 2.06629 0.0387043 0.00033456 0.000363577 -0.00202972 24.4 2.02926 2.02926 4.44981 6 12 29.0759 1.40673 2.0393 3 6 0 2 0 3 8
1 32 3109 113 723 1 0.112797 1.00084 0.00118545 0.00136471 6.29272e-05 -0.0638453 3.36469 -3.33235 3.8598 4.91034 5 10 19.8638 -0.0942682 1.11134 2 1 0 0 1 4 2
1 32 3109 146 723 0 -0.0915126 1.14618 0.00199795 0.00228162 0.000428593 0.10606 1.38034 5.18426 5.18426 -30 5 10 19.8638 -0.0942682 1.11134 2 1 0 0 1 4 2
1 32 3109 5132 724 0 1.01493 2.02654 0.00365351 0.000265685 0.000357983 -0.00836151 24.95 -1.86362 5.52571 -30 5 10 21.4331 0.174453 2.04104 2 4 0 3 0 7 64
1 32 3109 267 729 0 0.00224853 0.874311 0.00129888 0.0017166 0.00124307 -0.0817053 5.13336 5.47334 5.47334 -30 6 12 28.756 -0.0115758 0.769297 3 1 0 0 1 1 1
1 32 3109 708 738 0 0.494048 1.40076 0.00092362 0.000520536 28.3962 -0.0271767 9.66444 5.75895 5.75895 -30 6 12 24.9972 0.495174 1.42887 3 1 0 0 1 2 1
1 32 3109 319 742 1 -0.0896958 1.04455 0.00186699 0.00226144 0.00240639 0.100521 3.15755 0.150143 0.150143 3.33214 5 10 21.0819 -0.0337588 1.15371 2 1 0 0 1 1 1
1 32 3109 2440 743 2 -0.0840705 1.95321 0.00191394 0.00176523 0.00755336 -0.0772618 8.93498 -3.55514 -1.13041 2.61329 6 12 31.4452 0.862326 2.02848 4 1 0 0 1 3 75
1 32 3109 5132 743 0 1.01493 2.02654 0.00365351 0.000265685 0.000357983 -0.00836151 24.95 -0.719104 5.52571 -30 6 12 31.4452 0.862326 2.02848 4 4 0 3 0 7 75
1 32 3109 5134 743 1 0.323045 2.0358 0.0016774 0.000801972 5.10996e-05 -0.0378193 24.95 -1.66772 1.75853 4.57058 6 12 31.4452 0.862326 2.02848 4 6 0 0 0 5 75
1 32 3109 924 748 1 -0.0484314 2.16453 0.00255428 0.00173171 0.00313785 0.0690777 9.59241 2.23833 2.23833 0.817344 5 10 21.3495 -0.00815766 2.08807 2 3 0 0 1 1 6
1 32 3109 175 751 0 0.121108 1.13943 0.00107484 0.00111362 25.2664 -0.0650357 7.6651 -1.43058 6.37535 5.23789 6 12 33.247 -0.0517536 1.07777 4 1 0 0 1 5 1
1 32 3109 149 752 0 0.033411 1.16639 0.00162013 0.00179837 0.00172096 -0.0785976 3.68075 2.17847 5.61516 -30 6 12 27.4531 0.00629482 1.17409 3 1 0 0 1 5 1
1 32 3109 81 753 0 0.0120628 1.67903 0.00173593 0.00146134 0.00317252 -0.0769521 4.99059 6.17832 6.17832 -30 5 10 20.1721 0.0150286 1.66682 2 1 0 0 1 1 5
1 32 3109 93 753 1 0.0963631 1.63964 0.0018549 0.00110255 0.00132214 -0.0566126 2.55009 4.82592 4.82592 4.12361 5 10 20.1721 0.0150286 1.66682 2 4 0 0 0 1 5
1 32 3109 14 756 1 -0.0895187 1.07862 0.00156529 0.00183417 22.1544 0.11146 7.32785 -0.236956 0.0371529 5.91076 6 12 30.9747 -0.0488433 1.18489 4 1 0 0 1 1 1
1 32 3109 422 758 0 -0.0412704 1.36641 0.00164183 0.00171773 29.3711 -0.0974041 8.64684 -2.43578 6.21638 -30 6 12 20.0905 0.351078 1.30934 2 1 0 0 1 3 1
1 32 3109 346 759 0 -0.0847585 1.13565 0.00197844 0.00229535 0.00319751 -0.103771 1.19544 -2.95136 4.80904 -30 6 12 20.338 -0.0952205 1.05855 2 1 0 0 1 3 1
1 32 3109 708 763 0 0.494048 1.40076 0.00092362 0.000520536 28.3962 -0.0271767 9.66444 -3.22793 5.75895 -30 6 12 27.916 -0.0447537 1.52746 3 1 0 0 1 2 1
1 32 3109 625 766 0 0.281663 0.242832 0.000324396 0.000763122 0.147488 0.044462 4.37989 6.69049 6.69049 -30 6 12 27.1973 0.289829 0.307098 3 1 0 0 1 2 2
1 32 3109 634 766 0 0.0846909 0.314921 0.000473795 0.00121978 0.023255 0.0680439 1.9973 -0.0971772 6.64454 -30 6 12 27.1973 0.289829 0.307098 3 1 0 0 1 2 2
1 32 3109 368 768 0 -0.0529626 0.787955 0.00133996 0.0019174 4.29119e-06 -0.0925578 1.33654 -0.75727 5.38239 -30 6 12 34.0463 -0.0964579 0.860981 4 1 0 0 1 4 2
1 32 3109 405 768 0 -0.00444262 0.750208 0.00112473 0.0016428 1.74803e-05 0.0865977 0.250619 -3.13868 5.65059 -30 6 12 34.0463 -0.0964579 0.860981 4 1 0 0 1 3 2
1 32 3109 401 771 0 0.138932 1.00405 0.00114504 0.00131607 6.78354e-05 -0.0620054 0.591144 -3.9947 5.29487 -30 6 12 31.4134 -0.0420975 1.14133 4 1 0 0 1 3 1
1 32 3109 31 773 0 -0.0339881 1.58096 0.00171314 0.00164659 0.000506854 -0.0874296 4.85411 -2.81261 3.21059 -30 6 12 27.2953 -0.0340609 1.60463 3 1 0 0 1 4 4
1 32 3109 33 773 0 0.356854 1.54504 0.00102812 0.000726329 2.35241 -0.0341855 7.08066 -2.00133 6.47614 -30 6 12 27.2953 -0.0340609 1.60463 3 1 0 0 1 2 4
1 32 3109 44 773 1 0.199621 1.74375 0.00162725 0.000996846 1.05533 -0.0416551 8.26475 -3.52783 0.980416 3.51336 6 12 27.2953 -0.0340609 1.60463 3 2 0 0 1 3 4
1 32 3109 1665 774 0 0.0781729 2.03288 0.00194208 0.00136409 0.00297257 0.0627236 4.41763 2.76529 5.83403 -30 6 12 26.9836 0.196043 1.939 3 4 0 3 0 2 10
1 32 3109 1673 774 0 0.156671 1.96812 0.00171983 0.00111349 8.67582 0.0446234 12.9913 2.41318 6.45751 5.47371 6 12 26.9836 0.196043 1.939 3 6 0 0 0 2 10
1 32 3109 2603 776 0 0.0731523 1.81502 0.00159592 0.00131441 30.4858 -0.0602104 12.7119 -1.568 6.62963 -30 6 12 27.8731 0.112714 1.80979 3 2 0 1 1 4 46
1 32 3109 140 778 0 0.29265 1.23105 0.0011057 0.0010485 0.000154338 -0.0432819 3.73139 5.39969 5.39969 -30 6 12 26.7909 0.294354 1.14834 3 1 0 0 1 1 1
1 32 3109 517 782 1 -0.0949464 1.63554 0.00201952 0.00178578 2.48637 -0.0895172 7.80072 -2.38495 -0.189789 2.22486 5 10 20.1519 0.350007 1.59231 2 1 0 0 1 2 3
1 32 3109 734 784 0 0.000991646 0.605654 0.000897303 0.0015246 0.00096938 -0.0849932 3.43049 6.47851 6.47851 -30 6 12 26.7067 -0.0117083 0.519226 3 1 0 0 1 1 1
1 32 3109 216 788 0 0.387414 1.70101 0.0011976 0.000699852 0.000736626 -0.0343667 1.77832 -2.47774 6.48689 -30 5 10 24.5961 0.113262 1.72389 3 2 0 1 1 3 4
1 32 3109 1423 793 1 -0.0712964 1.90597 0.00220629 0.001722 45.4807 0.0801637 12.8737 1.48102 1.48102 4.08584 5 10 23.9159 0.651058 1.97076 3 9 0 0 0 2 15
1 32 3109 169 806 1 0.109132 0.804676 0.000998697 0.00133342 0.000114159 -0.0641912 2.38372 5.84643 5.84643 -30 6 12 27.7781 0.0956732 0.748274 3 1 0 0 1 1 1
1 32 3109 1665 808 0 0.0781729 2.03288 0.00194208 0.00136409 0.00297257 0.0627236 4.41763 5.83403 5.83403 -30 5 10 24.4324 0.104926 1.99131 3 4 0 3 0 2 10
1 32 3109 1673 808 0 0.156671 1.96812 0.00171983 0.00111349 8.67582 0.0446234 12.9913 6.45751 6.45751 5.47371 5 10 24.4324 0.104926 1.99131 3 6 0 0 0 2 10
1 32 3109 5132 809 0 1.01493 2.02654 0.00365351 0.000265685 0.000357983 -0.00836151 24.95 -1.77271 5.52571 -30 6 12 33.137 -0.0894454 2.1228 4 4 0 3 0 7 78
1 32 3109 5134 809 1 0.323045 2.0358 0.0016774 0.000801972 5.10996e-05 -0.0378193 24.95 -0.243966 1.75853 4.57058 6 12 33.137 -0.0894454 2.1228 4 6 0 0 0 5 78
1 32 3109 11 811 0 0.0485476 0.374548 0.000564175 0.00130937 0.000212531 -0.0737098 3.12279 -1.36182 6.04134 -30 5 10 18.3548 -0.00929668 0.441905 2 1 0 0 1 2 1
1 32 3109 5132 816 0 1.01493 2.02654 0.00365351 0.000265685 0.000357983 -0.00836151 24.95 -1.96244 5.52571 -30 6 12 28.0784 0.131064 2.0389 3 4 0 3 0 7 64
1 32 3109 401 819 0 0.138932 1.00405 0.00114504 0.00131607 6.78354e-05 -0.0620054 0.591144 5.29487 5.29487 -30 5 10 24.2578 0.125648 0.984115 3 1 0 0 1 3 1
1 32 3109 752 821 1 0.402603 1.39417 0.000935159 0.000594669 145.129 0.0278959 13.1023 -1.47101 -0.817139 3.98495 5 10 24.0701 0.16141 1.3941 3 2 0 0 1 2 2
1 32 3109 92 826 0 0.0396049 1.15627 0.00159477 0.00174681 0.00170127 -0.0778976 3.02834 6.43082 6.43082 -30 5 10 20.7125 0.041807 1.09069 2 1 0 0 1 4 1
1 32 3109 325 827 1 0.0992393 0.326999 0.000497258 0.00128496 0.000265437 0.065137 0.43005 -1.22205 0.850561 2.13968 6 12 32.826 -0.0600326 0.363147 4 1 0 0 1 1 1
1 32 3109 2603 830 0 0.0731523 1.81502 0.00159592 0.00131441 30.4858 -0.0602104 12.7119 1.8007 6.62963 -30 6 12 31.0622 -0.000971551 1.84352 4 2 0 1 1 4 2
1 32 3109 684 831 0 0.140908 1.33787 0.00107509 0.00105612 80.3598 -0.0602469 10.7749 -1.81584 6.51905 -30 5 10 20.1644 0.0292936 1.43875 2 1 0 0 1 4 2
1 32 3109 697 831 1 0.0301829 1.40941 0.00146723 0.00142224 31.5625 0.0797771 9.97557 -0.368988 1.11482 -30 5 10 20.1644 0.0292936 1.43875 2 1 0 0 1 5 2
1 32 3109 122 832 0 -0.0343925 1.7644 0.00243077 0.00197839 0.00366237 -0.0763485 7.7518 -2.8708 0.626205 3.41632 6 12 28.1221 0.469333 1.724 3 5 0 0 0 2 6
1 32 3109 136 832 0 0.487524 1.75666 0.00132225 0.000501018 0.000520656 0.023784 3.18132 6.57131 6.57131 -30 6 12 28.1221 0.469333 1.724 3 1 0 0 1 2 6
1 32 3109 160 838 0 0.172966 1.26206 0.00133062 0.00133123 6.40613e-05 -0.055097 3.61524 -2.29921 6.81177 -30 5 10 19.797 -0.0881072 1.18561 2 1 0 0 1 2 3
1 32 3109 200 838 0 0.00146201 1.20529 0.00191054 0.00203761 3.99451e-05 0.082922 2.70407 5.56169 5.56169 -30 5 10 19.797 -0.0881072 1.18561 2 1 0 0 1 3 3
1 32 3109 203 838 0 0.110867 1.18874 0.00142776 0.00150113 3.56564e-06 0.0681759 2.60398 -1.56234 6.08108 -30 5 10 19.797 -0.0881072 1.18561 2 1 0 0 1 3 3
1 32 3109 467 840 1 -0.0912948 1.66192 0.00196639 0.00177971 0.000101863 0.0824118 1.76985 -3.08638 -1.0175 3.8767 6 12 26.9569 0.0532745 1.72387 3 2 0 0 1 1 6
1 32 3109 2440 841 2 -0.0840705 1.95321 0.00191394 0.00176523 0.00755336 -0.0772618 8.93498 -1.36995 -1.13041 2.61329 5 10 24.7557 1.02622 2.00131 3 1 0 0 1 3 71
1 32 3109 5132 841 0 1.01493 2.02654 0.00365351 0.000265685 0.000357983 -0.00836151 24.95 5.52571 5.52571 -30 5 10 24.7557 1.02622 2.00131 3 4 0 3 0 7 71
1 32 3109 5134 841 1 0.323045 2.0358 0.0016774 0.000801972 5.10996e-05 -0.0378193 24.95 -1.05863 1.75853 4.57058 5 10 24.7557 1.02622 2.00131 3 6 0 0 0 5 71
1 32 3109 161 843 0 -0.0318762 0.270947 0.000518748 0.00167982 1.28709 0.0915249 8.94499 -5.10953 5.68198 5.7433 6 12 24.2012 0.315807 0.244718 3 1 0 0 1 2 1
1 32 3109 217 845 1 0.0163309 0.559276 0.000849691 0.00152971 3.4935 -0.0822784 5.71842 5.44093 5.44093 -30 5 10 18.5735 -0.0653116 0.626949 2 1 0 0 1 1 1
1 32 3109 357 846 1 -0.0464321 1.83018 0.00254591 0.00172738 5.17488e-05 -0.0695504 8.5038 0.169196 0.169196 4.80245 5 10 20.0604 -0.0520845 1.74261 2 6 0 0 0 1 11
1 32 3109 265 847 0 -0.0755032 1.5015 0.0018463 0.00179656 6.17754 -0.0955908 7.43826 0.619266 6.74396 -30 5 10 24.5478 0.12309 1.55143 3 2 0 1 1 2 2
1 32 3109 1802 848 1 -0.0899238 2.01617 0.00220586 0.0019053 0.00168064 0.0908046 4.06241 2.69815 2.69815 3.1471 5 10 25.0525 -0.041824 2.01137 3 6 0 0 0 1 11
1 32 3109 4027 848 1 0.280529 1.99748 0.00164408 0.000842938 3.32035e-06 -0.0452324 24.4 -2.6495 0.145378 4.21931 5 10 25.0525 -0.041824 2.01137 3 5 0 0 0 1 11
1 32 3109 306 854 1 0.0628682 1.19666 0.00161572 0.00171398 1.74814e-06 -0.0712214 2.9255 -2.33157 6.11223 4.0776 6 12 25.2377 -0.012117 1.1945 3 1 0 0 1 4 2
1 32 3109 333 854 0 -0.0263738 1.20571 0.00182961 0.00204124 0.000101305 0.0901097 2.16609 5.6056 5.6056 -30 6 12 25.2377 -0.012117 1.1945 3 1 0 0 1 4 2
1 32 3109 216 858 0 0.387414 1.70101 0.0011976 0.000699852 0.000736626 -0.0343667 1.77832 -0.142843 6.48689 -30 6 12 26.8782 -0.0244819 1.68537 3 2 0 1 1 3 2
1 32 3109 134 859 0 0.667943 0.532689 0.000345172 0.000373507 0.000369306 -0.0174357 2.50774 4.30531 4.30531 -30 5 10 23.489 0.675013 0.459911 3 1 0 0 1 1 1
1 32 3109 2331 861 0 -0.0637202 2.01635 0.00214161 0.00170693 0.000646098 0.0781821 8.98072 -0.225416 5.25262 -30 5 10 25.2034 -0.0520854 1.97804 3 9 0 2 0 3 31
1 32 3109 660 863 0 0.0165077 1.45017 0.00149461 0.00137501 30.4916 0.0786259 8.97206 -2.22578 5.49976 5.2465 5 10 19.5763 -0.0421472 1.53933 2 2 0 0 1 3 2
1 32 3109 2328 866 1 -0.0973705 2.02612 0.00226475 0.00159936 31.7402 0.0751092 15.1866 0.577125 0.577125 5.71668 5 10 24.4226 -0.119294 2.02698 3 1 0 0 1 2 20
1 32 3109 2331 866 0 -0.0637202 2.01635 0.00214161 0.00170693 0.000646098 0.0781821 8.98072 -0.951983 5.25262 -30 5 10 24.4226 -0.119294 2.02698 3 9 0 2 0 3 20
1 32 3109 533 872 0 0.114592 0.205727 0.000362378 0.00115635 0.000311388 -0.0631982 4.94054 -1.92604 6.7253 -30 5 10 18.3904 0.21762 0.290186 2 1 0 0 1 3 2
1 32 3109 549 872 1 0.218196 0.375275 0.000438254 0.000932169 0.315814 -0.0496987 3.28863 -0.319155 0.546836 2.86536 5 10 18.3904 0.21762 0.290186 2 1 0 0 1 3 2
1 32 3109 91 876 1 -0.0759034 1.1129 0.0019812 0.00228839 0.00014437 0.0983498 3.06381 -1.19433 -0.203984 5.84975 6 12 28.2259 0.0582763 1.12987 3 1 0 0 1 1 1
1 32 3109 109 877 0 0.491501 1.75404 0.00124904 0.000544282 0.000272554 -0.0233276 5.04232 6.58135 6.58135 -30 6 12 26.6939 0.463575 1.72727 3 1 0 0 1 1 13
1 32 3109 4183 877 1 -0.0896817 1.8011 0.00202279 0.00175648 117.368 0.112827 24.4 -2.93006 1.56158 4.29456 6 12 26.6939 0.463575 1.72727 3 12 0 0 0 2 13
1 32 3109 306 878 1 0.0628682 1.19666 0.00161572 0.00171398 1.74814e-06 -0.0712214 2.9255 -0.282698 6.11223 4.0776 5 10 19.5065 0.352127 1.19331 2 1 0 0 1 4 2
1 32 3109 333 878 0 -0.0263738 1.20571 0.00182961 0.00204124 0.000101305 0.0901097 2.16609 -2.49855 5.6056 -30 5 10 19.5065 0.352127 1.19331 2 1 0 0 1 4 2
1 32 3109 220 880 0 -0.0827016 1.13165 0.00201623 0.00233253 0.000306322 0.103806 3.43536 5.97452 5.97452 -30 6 12 18.9179 -0.0938529 1.13647 2 1 0 0 1 3 1
1 32 3109 13 881 0 0.161995 1.47867 0.00137404 0.000975817 0.00136242 0.0577651 0.190834 2.1965 6.73812 -30 5 10 19.6903 -0.0480109 1.43762 2 1 0 0 1 3 2
1 32 3109 760 881 0 0.172305 1.45344 0.00129603 0.000952345 0.00121198 0.055444 1.64133 5.07185 6.3904 -30 5 10 19.6903 -0.0480109 1.43762 2 1 0 0 1 3 2
1 32 3109 82 886 0 0.618265 0.096432 0.000281809 0.000492722 0.0015555 -0.0198193 1.40662 6.2404 6.2404 -30 5 10 18.8524 0.616173 0.118408 2 1 0 0 1 1 1
1 32 3109 432 890 0 0.134645 0.452445 0.000621194 0.00123129 0.00055787 0.0601993 0.0599776 5.34184 5.34184 -30 6 12 32.2438 0.110695 0.42904 4 1 0 0 1 1 1
1 32 3109 13 891 0 0.161995 1.47867 0.00137404 0.000975817 0.00136242 0.0577651 0.190834 2.87797 6.73812 -30 5 10 19.586 -0.170256 1.42907 2 1 0 0 1 3 2
1 32 3109 760 891 0 0.172305 1.45344 0.00129603 0.000952345 0.00121198 0.055444 1.64133 6.3904 6.3904 -30 5 10 19.586 -0.170256 1.42907 2 1 0 0 1 3 2
1 32 3109 404 892 1 -0.0796116 1.3395 0.00169028 0.00171726 0.00428063 -0.10227 3.29085 -1.23519 -0.148001 4.81038 5 10 21.0156 0.634782 1.39114 3 2 0 0 1 2 3
1 32 3109 427 892 1 0.607648 1.39734 0.00100325 0.000380448 0.000444644 -0.018811 5.38926 6.43167 6.43167 -30 5 10 21.0156 0.634782 1.39114 3 1 0 0 1 3 3
1 32 3109 5132 896 0 1.01493 2.02654 0.00365351 0.000265685 0.000357983 -0.00836151 24.95 -1.31534 5.52571 -30 5 10 23.3138 0.128227 2.03402 3 4 0 3 0 7 78
1 32 3109 5134 896 1 0.323045 2.0358 0.0016774 0.000801972 5.10996e-05 -0.0378193 24.95 -1.20098 1.75853 4.57058 5 10 23.3138 0.128227 2.03402 3 6 0 0 0 5 78
1 32 3109 172 898 0 0.158575 0.625428 0.000666361 0.00105325 0.000605888 0.0568117 0.450772 -2.20097 4.26251 -30 6 12 26.0481 0.26085 0.669498 3 1 0 0 1 2 1
1 32 3109 149 907 0 0.033411 1.16639 0.00162013 0.00179837 0.00172096 -0.0785976 3.68075 0.569647 5.61516 -30 6 12 19.985 -0.0183075 1.1249 2 1 0 0 1 5 1
1 32 3109 148 909 0 -0.0425303 1.47166 0.0017568 0.00164713 0.00372925 0.0917485 0.138538 3.42713 5.99534 -30 5 10 18.1054 -0.0750412 1.39555 2 2 0 1 0 2 2
1 32 3109 219 911 0 0.0151838 0.607297 0.000947084 0.00161329 0.41189 0.0827468 3.31867 -2.95507 6.4395 -30 5 10 18.131 -0.0350507 0.658814 2 1 0 0 1 2 1
1 32 3109 752 913 1 0.402603 1.39417 0.000935159 0.000594669 145.129 0.0278959 13.1023 -1.88973 -0.817139 3.98495 5 10 23.035 0.179872 1.2988 3 2 0 0 1 2 2
1 32 3109 732 915 0 -0.0347105 0.594083 0.000943852 0.00164362 4.03948e-05 -0.0922138 0.969638 5.11706 5.11706 -30 5 10 24.0636 -0.0259968 0.566067 3 1 0 0 1 4 2
1 32 3109 740 915 0 0.0276735 0.567866 0.00080369 0.0013954 0.217402 -0.080445 2.88817 3.57231 6.42587 -30 5 10 24.0636 -0.0259968 0.566067 3 1 0 0 1 4 2
1 32 3109 453 916 0 0.000155133 1.47805 0.0019685 0.00170338 4.62094e-06 -0.0712511 5.10974 1.94277 1.94277 4.03358 5 10 19.041 0.00497633 1.40895 2 2 0 0 1 1 2
1 32 3109 436 919 0 -0.0242196 0.0458627 0.000270325 0.00167278 0.00078943 -0.0867471 2.00731 5.78937 5.78937 -30 6 12 30.8037 -0.0276981 0.082343 4 1 0 0 1 1 1
1 32 3109 208 920 0 0.0753233 0.790568 0.00104198 0.00143554 0.000959775 -0.0723112 4.50691 -3.57628 6.76231 -30 5 10 24.3936 0.00869761 0.872451 3 1 0 0 1 2 1
1 32 3109 255 922 0 -0.0670063 1.0794 0.00156329 0.00176077 64.5314 0.0928136 10.0143 -2.87236 6.72034 -30 5 10 24.0285 0.171544 1.09475 3 1 0 0 1 2 1
1 32 3109 2603 926 0 0.0731523 1.81502 0.00159592 0.00131441 30.4858 -0.0602104 12.7119 6.62963 6.62963 -30 5 10 22.9066 0.0900121 1.83962 3 2 0 1 1 4 2
1 32 3109 175 930 0 0.121108 1.13943 0.00107484 0.00111362 25.2664 -0.0650357 7.6651 6.37535 6.37535 5.23789 5 10 22.7906 0.139552 1.16899 3 1 0 0 1 5 1
1 32 3109 207 931 0 0.261318 1.53117 0.00147415 0.00107474 0.000791746 0.042356 2.12411 -1.71576 6.44543 -30 5 10 23.9572 0.313156 1.66241 3 1 0 0 1 2 1
1 32 3109 265 932 0 -0.0755032 1.5015 0.0018463 0.00179656 6.17754 -0.0955908 7.43826 6.74396 6.74396 -30 6 12 27.3558 -0.0568252 1.53944 3 2 0 1 1 2 2
1 32 3109 122 938 0 -0.0343925 1.7644 0.00243077 0.00197839 0.00366237 -0.0763485 7.7518 0.626205 0.626205 3.41632 5 10 19.5042 0.109097 1.77951 2 5 0 0 0 2 6
